Product Name,Brand,Price,Image URL,is_girly
Old Spice Red Collection Captain Deodorant - 3oz,Old Spice,$8.89,https://target.scene7.com/is/image/Target/GUEST_40727426-2447-4464-8d6e-c9f9bf632d3f?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Ban Invisible Roll-On Antiperspirant Deodorant Unscented with Odor-Fighting Ingredients - 3.5oz,Ban,$6.39,https://target.scene7.com/is/image/Target/GUEST_8cbd4724-d294-4105-adeb-4772f4ba78b1?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Degree Men Sport 48-Hour Antiperspirant & Deodorant Stick - 2.7oz/2ct,Degree,$7.99,https://target.scene7.com/is/image/Target/GUEST_033f0f93-4625-4ffa-b1d2-c069edd7a451?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Degree Clinical Protection Shower Clean Antiperspirant & Deodorant Stick - 1.7oz,Degree,$11.29,https://target.scene7.com/is/image/Target/GUEST_480e9d28-8592-4a74-9842-29a02b0f0dff?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Native Sensitive Deodorant - Aloe & Green Tea - No Baking Soda - 2.65 oz,Native,$14.59,https://target.scene7.com/is/image/Target/GUEST_a9446132-da91-4721-aa4e-50cc6650e7a8?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Secret Clinical Strength Antiperspirant & Deodorant Clear Gel - Completely Clean - 1.6oz,Secret,$11.29,https://target.scene7.com/is/image/Target/GUEST_3cb20ea7-2a0a-4701-aa21-20f1eaf1d87d?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Old Spice Whole Body Deodorant for Men - Total Body Aluminum Free Deodorant - Vanilla & Shea - 3oz,Old Spice,$16.49,https://target.scene7.com/is/image/Target/GUEST_c49dd484-0f51-44ab-8a75-e7ad41d6bffd?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Gillette Clinical Soft Solid Ultimate Fresh Antiperspirant & Deodorant - 2.6oz,Gillette,$15.39,https://target.scene7.com/is/image/Target/GUEST_a0ad71bc-3221-4ce7-8be9-e766e779c791?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Dove Beauty Aluminum Free Whole Body Deodorant Anti-Chafe Stick - Coconut & Vanilla - 2.6oz,Dove Beauty,$14.69,https://target.scene7.com/is/image/Target/GUEST_b10886cd-8105-4cce-a792-47a59d885b20?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Lume Whole Body Women's Deodorant - Smooth Solid Stick - Aluminum Free - Unscented - 2.6oz,Lume,$14.99,https://target.scene7.com/is/image/Target/GUEST_f3b77291-66dd-4e70-b8cd-5810d14af01a?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Degree Clinical Protection 5-In-1 Protection - 1.7oz,Degree,$11.29,https://target.scene7.com/is/image/Target/GUEST_507b5bc2-42fa-456e-bae0-e0d8769e9251?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Native Deodorant - Blackberry & Green Tea - Aluminum Free - 2.65 oz,Native,$14.59,https://target.scene7.com/is/image/Target/GUEST_3799f5a9-1d82-47fb-96f6-4417ed2eb448?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Dove Men+Care Ultimate 96-Hour Clinical Protection Antiperspirant & Deodorant Stick - 1.7oz,Dove Men+Care,$12.49,https://target.scene7.com/is/image/Target/GUEST_d1c2b021-d668-4384-b060-e3c6c1991e5c?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Degree Ultraclear Black + White Pure Rain 72-Hour Antiperspirant & Deodorant - 2.6oz,Degree,$6.39,https://target.scene7.com/is/image/Target/GUEST_6d8126d3-7bc1-484f-8a57-94f4c80d31e9?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Native Deodorant - Grapefruit & Bergamot - Aluminum Free - 2.65 oz,Native,$17.59,https://target.scene7.com/is/image/Target/GUEST_4c982ae7-e99c-40ec-b736-6d794ca0f0a6?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Lume Whole Body Women's Deodorant - Smooth Solid Stick - Aluminum Free - Soft Powder Scent - 2.6oz,Lume,$16.79,https://target.scene7.com/is/image/Target/GUEST_e07212c9-baae-4859-a052-faad6620b65e?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
