Product Name,Brand,Price,Image URL,is_girly
Schick Hydro 5 Razor with 16 Refill Blade Cartridges,Schick,$24.99,https://target.scene7.com/is/image/Target/GUEST_6097c2cd-cc54-4aa5-ac79-8b4a697ba532?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Van der Hagen 85 MM Gunmetal Safety Razor Blades - 5ct,Van der Hagen,$17.99,https://target.scene7.com/is/image/Target/GUEST_1e3e69f6-2870-4a02-a133-7058c76eda66?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"MERIDIAN Body Hair Trimmer Signature Ceramic Blade, Single Replacement Blade, Blaze",Meridian,$19.99,https://target.scene7.com/is/image/Target/GUEST_9b78defd-a891-4b3f-944e-f4f635f4aa1a?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
BEVEL Disposable Razor Starter Kit - 7ct,BEVEL,19.99,https://target.scene7.com/is/image/Target/GUEST_e4d76b10-9d1f-41ac-8a9f-b95590544ac2?qlt=65&fmt=pjpeg&hei=350&wid=350,no
BiC Women's Soleil Escape 3-Blade Razors - 12ct,BiC,$14.59,https://target.scene7.com/is/image/Target/GUEST_15c0c38a-95f3-470e-b549-085dad11cf39?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Schick Intuition Pure Nourishment Razor with 2 Cartridges,Schick,$9.99 - $39.99,https://target.scene7.com/is/image/Target/GUEST_4aaf6e77-49d1-4cef-8c6a-a09cbf15b286?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
StyleCraft Uno 2.0 Mens Foil Shaver Travel Sized Single USB-C Rechargeable,StyleCraft,$64.95,https://target.scene7.com/is/image/Target/GUEST_266506a5-d253-497a-a29d-46c3183dc084?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
"Schick Hydro5 Sense, 1 Razor with 1 Cartridge",Schick,$8.99 - $28.99,https://target.scene7.com/is/image/Target/GUEST_6b08ee70-43e1-43d1-9073-011f5af332f2?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Schick Hydro Hydro 5 Razor Cartridge Refill 4 Ct Pack of 2,Schick,$18.99,https://target.scene7.com/is/image/Target/GUEST_625d2bc4-4e83-4d94-b63c-aa2d165d877b?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Skintimate Women's Refill Blade Cartridges, 4 ct",Skintimate,$17.99 - $32.99,https://target.scene7.com/is/image/Target/GUEST_c2ded6cd-1f64-4cb0-8c7e-f08f2c801731?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
BiC Women's Soleil Citrus 4-Blade Razors - 10ct,BiC,$17.99,https://target.scene7.com/is/image/Target/GUEST_867b4610-954c-4bdc-916a-b22693a6c57b?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Schick Hydro 5 Razor with 12 Refill Blade Cartridges,Schick,$29.99,https://target.scene7.com/is/image/Target/GUEST_6097c2cd-cc54-4aa5-ac79-8b4a697ba532?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Schick Intuition Island Berry Refill Blade Cartridges, 6 ct",Schick,$16.99 - $74.99,https://target.scene7.com/is/image/Target/GUEST_bab31efd-50b3-4fe6-87fc-5b8738fa6b7f?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Gillette Razor Blade Refills - Compatible with Exfoliating Bar and Heated Razor  - 9ct,Gillette,$24.99,https://target.scene7.com/is/image/Target/GUEST_a66bc543-d82d-4dbe-8057-82aa888476e5?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Personna Lubricating Strip Twin Blade Plus Disposable Razors - 5 ct,Personna,$13.99,https://target.scene7.com/is/image/Target/GUEST_9188b999-b98d-4aca-a939-2e2462a2cdbc?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Schick Intuition Pure Nourishment Razor with 2 Cartridges,Schick,$9.99 - $39.99,https://target.scene7.com/is/image/Target/GUEST_4aaf6e77-49d1-4cef-8c6a-a09cbf15b286?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Schick Intuition Lemon Berry Breeze Refill Blade Cartridges for Women, 3 ct",Schick,$18.99,https://target.scene7.com/is/image/Target/GUEST_75376021-2ed8-496a-a149-e41f887e1638?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Personna Tri-Flex Triple Blade Shaving Razor and Cartridges - 1 ct,Personna,$15.99,https://target.scene7.com/is/image/Target/GUEST_314fe591-1c4d-4f57-bc4a-7916dcf58a33?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Schick Hydro 5 Sense Hydrate, Razor with 1 Cartridge",Schick,$9.99 - $39.99,https://target.scene7.com/is/image/Target/GUEST_0bb5d210-4f45-467c-92d3-cbb062eaeb29?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Schick Quattro Titanium 1 Razor and 3 Cartridges,Schick,$9.99 - $44.99,https://target.scene7.com/is/image/Target/GUEST_427fa3d7-b22e-45a0-ac7c-0d6aac672519?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Preserve Coral Popi Shave 5 Razor - Case of 6/1 ct,Preserve,$60.99,https://target.scene7.com/is/image/Target/GUEST_8987e7eb-8aa1-4347-bbde-79e8a10fe280?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Bulldog Original Steel Blade Razor Refill Cartridges 4 Pack - 1 ct,Bulldog,$20.99,https://target.scene7.com/is/image/Target/GUEST_98dbbc3c-12e5-42bf-b666-efbad446df52?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Gillette Sensor3 Sensitive Men's Disposable Razors,Gillette,$18.79 - $28.49,https://target.scene7.com/is/image/Target/GUEST_7d010718-f2a2-49dd-9e7a-00c02023153f?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Personna Triple Blade Pivoting Razor Blades - 4 ct,Personna,$16.49,https://target.scene7.com/is/image/Target/GUEST_ab1b942c-0a6b-4824-ba4b-78335d66fec2?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Preserve Shave 3 Assorted Color Razor - 6 ct,Preserve,$35.99,https://target.scene7.com/is/image/Target/GUEST_6dd559c7-6a67-4d9c-b0af-468e489fbd7c?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Wilkinson Sword Classic Double Edge Blades (Pack of 2),Wilkinson Publishing,$3.99,https://target.scene7.com/is/image/Target/GUEST_10462a6d-fb5a-4422-b9b7-adeacbcf54d2?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Schick Hydro 5 Razor with 8 Refill Blade Cartridges,Schick,$24.99,https://target.scene7.com/is/image/Target/GUEST_6097c2cd-cc54-4aa5-ac79-8b4a697ba532?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Bulldog Original Bamboo Razor Handle and 1 Blade - 1 ct,Bulldog,$22.99,https://target.scene7.com/is/image/Target/GUEST_0c2a2b7a-5d3b-48c8-863a-083c829650a0?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Gillette Fusion5 Men's Razor Blade Refills,Gillette,$22.99 - $37.99,https://target.scene7.com/is/image/Target/GUEST_35926eec-697b-4880-8931-63b826f0731d?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Schick Hydro Skin Comfort Stubble Eraser Razor Refills, 4 ct",Schick,$15.99 - $36.99,https://target.scene7.com/is/image/Target/GUEST_ea9b4c5d-7faf-473c-9e17-aa88fadf2674?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Personna Tri-Flex Triple Blade Cartridges For Men - 8 ct,Personna,$18.49,https://target.scene7.com/is/image/Target/GUEST_2fda0cbb-7551-461f-8c5e-1082850b61d5?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Venus Deluxe Smooth Sensitive Women's Razor Blade Refills,Venus,$36.49 - $55.99,https://target.scene7.com/is/image/Target/GUEST_de0a0ed4-ff20-4cdd-bb0e-4c2c67095a7e?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
"Schick Quattro for Men Cartridges, 4 ct",Schick,$7.99 - $49.99,https://target.scene7.com/is/image/Target/GUEST_8f0b4c0c-29e7-4a5e-847c-fbb90669c12e?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Personna Tri-Flex Triple Balde Cartridges For Men  - 4 ct,Personna,$15.99,https://target.scene7.com/is/image/Target/GUEST_cd671af3-2d48-47db-ab5a-7652f7c0ae80?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"BIC Soleil Sensitive Women Disposable Razors, Assorted Colors, 10 ct",BiC,$34.99 - $48.99,https://target.scene7.com/is/image/Target/GUEST_7ca22ba3-3165-4b27-9244-97b5d6af8953?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
"Wilkinson by Schick Quattro Cartridges, 8 Ct",Schick,$14.99 - $39.99,https://target.scene7.com/is/image/Target/GUEST_6916a9f5-afe2-4cff-adcf-c600dc5c1fac?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Schick Hydro Hydro 5 Cartridge Refill 4 Ct Pack of 2,Schick,$16.99,https://target.scene7.com/is/image/Target/GUEST_625d2bc4-4e83-4d94-b63c-aa2d165d877b?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Schick Hydro Silk Touch-Up Disposable Razors, 3 ct",Schick,$9.99 - $24.99,https://target.scene7.com/is/image/Target/GUEST_8b242ba8-bdd0-4c49-9949-ebb9d5542b0c?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Schick Quattro for Men Cartridges, 4 ct",Schick,$7.99 - $49.99,https://target.scene7.com/is/image/Target/GUEST_8f0b4c0c-29e7-4a5e-847c-fbb90669c12e?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Gillette ProGlide Men's Razor Blade Refills,Gillette,$25.49 - $64.99,https://target.scene7.com/is/image/Target/GUEST_cfe4d33b-8aae-4b9b-8f40-42d08b1032a1?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"BIC Soleil Sensitive Women Disposable Razors, Assorted Colors, 10 ct",BiC,$34.99 - $46.99,https://target.scene7.com/is/image/Target/GUEST_7ca22ba3-3165-4b27-9244-97b5d6af8953?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
"Schick Hydro Silk Touch-Up Razors, 5 ct",Schick,$9.99 - $36.99,https://target.scene7.com/is/image/Target/GUEST_65366a61-1dfa-4794-aabb-f7e53190cdbc?qlt=65&fmt=pjpeg&hei=350&wid=350,no
McKesson Twin Blade Disposable Razor for Men or Women,McKesson,$13.09 - $18.87,https://target.scene7.com/is/image/Target/GUEST_f413ff8b-c479-4fd1-8ec4-ae8d728b59de?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Wilkinson Sword Essentials 2 (Pack of 3),Wilkinson Publishing,$6.99,https://target.scene7.com/is/image/Target/GUEST_f4b13358-bbbc-4565-b756-59f2b0d55775?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Personna Twin Blade Plus Razors For Women - 5 ct,Personna,$17.99,https://target.scene7.com/is/image/Target/GUEST_09602d3c-b794-4742-b628-224277b247c1?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
dyna Care Razor Blue Twin Blade Disposable,Dynarex,$14.26,https://target.scene7.com/is/image/Target/GUEST_01e4da66-7840-41e6-b84d-69538655546d?qlt=65&fmt=pjpeg&hei=350&wid=350,no
